timestamp,device_id,cpu_temp,ram_usage,disk_io_errors,vibration_level,failure_event,label
2026-08-20 12:50:00,SRV-002,56.93,48.72,0,0.211,0,0
2026-08-20 12:50:00,SRV-003,56.13,54.19,0,0.258,0,0
2026-08-20 12:50:00,SRV-004,47.36,43.08,0,0.223,0,0
2026-08-20 12:50:00,SRV-005,48.91,40.03,0,0.251,0,0
2026-08-20 12:50:00,SRV-006,56.81,41.08,0,0.161,0,0
2026-08-20 12:50:00,SRV-007,48.86,60.99,0,0.209,0,0
2026-08-20 12:50:00,SRV-008,47.22,40.95,0,0.249,0,0
2026-08-20 12:50:00,SRV-009,49.16,59.8,0,0.338,0,0
2026-08-20 12:50:00,SRV-010,52.29,59.66,0,0.316,0,0
2026-08-20 12:55:00,SRV-001,56.04,71.91,0,0.055,0,0
2026-08-20 12:55:00,SRV-002,54.44,55.64,0,0.278,0,0
2026-08-20 12:55:00,SRV-003,58.66,55.97,0,0.246,0,0
2026-08-20 12:55:00,SRV-004,46.95,39.76,0,0.279,0,0
2026-08-20 12:55:00,SRV-005,47.49,43.08,0,0.259,0,0
2026-08-20 12:55:00,SRV-006,50.6,44.86,0,0.207,0,0
2026-08-20 12:55:00,SRV-007,50.11,59.42,0,0.23,0,0
2026-08-20 12:55:00,SRV-008,48.76,39.89,0,0.106,0,0
2026-08-20 12:55:00,SRV-009,49.81,49.76,0,0.29,0,0
2026-08-20 12:55:00,SRV-010,44.95,64.97,0,0.404,0,0
2026-08-20 13:00:00,SRV-001,50.92,62.19,0,0.171,0,0
2026-08-20 13:00:00,SRV-002,52.85,40.62,0,0.409,0,0
2026-08-20 13:00:00,SRV-003,57.8,56.71,0,0.216,0,0
2026-08-20 13:00:00,SRV-004,46.15,42.59,0,0.275,0,0
2026-08-20 13:00:00,SRV-005,47.06,51.96,0,0.227,0,0
2026-08-20 13:00:00,SRV-006,55.18,48.75,0,0.16,0,0
2026-08-20 13:00:00,SRV-007,54.01,57.76,1,0.317,0,0
2026-08-20 13:00:00,SRV-008,43.75,43.55,0,0.099,0,0
2026-08-20 13:00:00,SRV-009,54.26,52.09,0,0.217,0,0
2026-08-20 13:00:00,SRV-010,46.76,68.27,0,0.139,0,0
2026-08-20 13:05:00,SRV-001,56.96,60.6,0,0.046,0,0
2026-08-20 13:05:00,SRV-002,53.95,44.82,0,0.279,0,0
2026-08-20 13:05:00,SRV-003,55.29,56.3,0,0.297,0,0
2026-08-20 13:05:00,SRV-004,47.64,46.87,0,0.262,0,0
2026-08-20 13:05:00,SRV-005,47.47,50.84,0,0.251,0,0
2026-08-20 13:05:00,SRV-006,54.18,42.09,0,0.224,0,0
2026-08-20 13:05:00,SRV-007,51.0,60.54,0,0.346,0,0
2026-08-20 13:05:00,SRV-008,47.18,40.29,0,0.121,0,0
2026-08-20 13:05:00,SRV-009,51.63,43.37,0,0.235,0,0
2026-08-20 13:05:00,SRV-010,45.61,59.74,0,0.24,0,0
2026-08-20 13:10:00,SRV-001,58.48,61.18,0,0.275,0,0
2026-08-20 13:10:00,SRV-002,51.45,48.81,0,0.387,0,0
2026-08-20 13:10:00,SRV-003,59.05,55.54,0,0.283,0,0
2026-08-20 13:10:00,SRV-004,47.97,44.16,0,0.184,0,0
2026-08-20 13:10:00,SRV-005,50.48,52.14,0,0.232,0,0
2026-08-20 13:10:00,SRV-006,53.4,50.18,0,0.1,0,0
2026-08-20 13:10:00,SRV-007,51.89,59.71,0,0.248,0,0
2026-08-20 13:10:00,SRV-008,46.64,49.59,0,0.193,0,0
2026-08-20 13:10:00,SRV-009,51.18,59.41,0,0.135,0,0
2026-08-20 13:10:00,SRV-010,42.22,67.21,0,0.341,0,0
2026-08-20 13:15:00,SRV-001,56.78,54.18,0,0.296,0,0
2026-08-20 13:15:00,SRV-002,49.51,50.58,0,0.274,0,0
2026-08-20 13:15:00,SRV-003,57.6,54.86,0,0.267,0,0
2026-08-20 13:15:00,SRV-004,47.7,45.06,0,0.212,0,0
2026-08-20 13:15:00,SRV-005,47.59,47.28,0,0.263,0,0
2026-08-20 13:15:00,SRV-006,53.95,50.16,0,0.171,0,0
2026-08-20 13:15:00,SRV-007,48.86,56.69,0,0.278,0,0
2026-08-20 13:15:00,SRV-008,46.36,47.6,0,0.189,0,0
2026-08-20 13:15:00,SRV-009,54.99,56.27,0,0.403,0,0
2026-08-20 13:15:00,SRV-010,48.49,62.33,0,0.403,0,0
2026-08-20 13:20:00,SRV-001,57.26,56.78,0,0.164,0,0
2026-08-20 13:20:00,SRV-002,51.53,51.64,0,0.324,0,0
2026-08-20 13:20:00,SRV-003,58.56,56.36,0,0.209,0,0
2026-08-20 13:20:00,SRV-004,47.77,46.39,0,0.205,0,0
2026-08-20 13:20:00,SRV-005,48.57,38.79,0,0.258,0,0
2026-08-20 13:20:00,SRV-006,57.67,53.58,0,0.221,0,0
2026-08-20 13:20:00,SRV-007,55.77,63.88,0,0.334,0,0
2026-08-20 13:20:00,SRV-008,43.96,46.33,0,0.115,0,0
2026-08-20 13:20:00,SRV-009,48.85,56.69,0,0.269,0,0
2026-08-20 13:20:00,SRV-010,51.41,63.37,0,0.285,0,0
2026-08-20 13:25:00,SRV-001,55.1,67.17,1,0.102,0,0
2026-08-20 13:25:00,SRV-002,48.8,56.9,0,0.451,0,0
2026-08-20 13:25:00,SRV-003,58.31,55.96,0,0.276,0,0
2026-08-20 13:25:00,SRV-004,48.07,40.85,0,0.36,0,0
2026-08-20 13:25:00,SRV-005,45.2,48.27,1,0.277,0,0
2026-08-20 13:25:00,SRV-006,52.04,42.39,0,0.189,0,0
2026-08-20 13:25:00,SRV-007,48.75,58.04,0,0.309,0,0
2026-08-20 13:25:00,SRV-008,46.98,48.59,0,0.135,0,0
2026-08-20 13:25:00,SRV-009,50.71,52.34,0,0.352,0,0
2026-08-20 13:25:00,SRV-010,42.79,59.85,0,0.278,0,0
2026-08-20 13:30:00,SRV-001,51.98,62.73,0,0.117,0,0
2026-08-20 13:30:00,SRV-002,50.26,47.78,0,0.386,0,0
2026-08-20 13:30:00,SRV-003,59.98,55.14,0,0.296,0,0
2026-08-20 13:30:00,SRV-004,43.97,38.56,0,0.159,0,0
2026-08-20 13:30:00,SRV-005,49.02,56.55,0,0.316,0,0
2026-08-20 13:30:00,SRV-006,53.07,48.85,0,0.233,0,0
2026-08-20 13:30:00,SRV-007,49.26,54.32,0,0.283,0,0
2026-08-20 13:30:00,SRV-008,46.63,43.21,0,0.13,0,0
2026-08-20 13:30:00,SRV-009,50.2,55.58,0,0.206,0,0
2026-08-20 13:30:00,SRV-010,46.05,65.1,0,0.157,0,0
2026-08-20 13:35:00,SRV-001,57.49,56.91,0,0.133,0,0
2026-08-20 13:35:00,SRV-002,49.54,44.74,0,0.205,0,0
2026-08-20 13:35:00,SRV-003,59.09,56.28,0,0.327,0,0
2026-08-20 13:35:00,SRV-004,47.43,40.4,0,0.181,0,0
2026-08-20 13:35:00,SRV-005,50.3,42.22,0,0.215,0,0
2026-08-20 13:35:00,SRV-006,60.57,42.87,0,0.195,0,0
2026-08-20 13:35:00,SRV-007,46.11,52.6,0,0.269,0,0
2026-08-20 13:35:00,SRV-008,46.52,39.17,0,0.11,0,0
2026-08-20 13:35:00,SRV-009,50.91,56.32,0,0.248,0,0
2026-08-20 13:35:00,SRV-010,47.18,67.66,0,0.205,0,0
2026-08-20 13:40:00,SRV-001,59.77,55.02,0,0.16,0,0
2026-08-20 13:40:00,SRV-002,57.18,49.03,0,0.551,0,0
2026-08-20 13:40:00,SRV-003,58.74,51.87,0,0.25,0,0
2026-08-20 13:40:00,SRV-004,45.92,43.3,0,0.255,0,0
2026-08-20 13:40:00,SRV-005,49.54,40.34,0,0.264,0,0
2026-08-20 13:40:00,SRV-006,56.96,41.1,0,0.249,0,0
2026-08-20 13:40:00,SRV-007,49.2,55.83,1,0.315,0,0
2026-08-20 13:40:00,SRV-008,45.5,42.83,0,0.185,0,0
2026-08-20 13:40:00,SRV-009,49.97,57.61,1,0.223,0,0
2026-08-20 13:40:00,SRV-010,48.29,67.16,0,0.313,0,0
2026-08-20 13:45:00,SRV-001,58.43,57.93,0,0.277,0,0
2026-08-20 13:45:00,SRV-002,50.45,47.99,0,0.266,0,0
2026-08-20 13:45:00,SRV-003,53.97,55.77,0,0.235,0,0
2026-08-20 13:45:00,SRV-004,49.76,42.67,0,0.186,0,0
2026-08-20 13:45:00,SRV-005,46.97,42.97,0,0.226,0,0
2026-08-20 13:45:00,SRV-006,55.51,39.86,0,0.226,0,0
2026-08-20 13:45:00,SRV-007,50.42,58.83,0,0.185,0,0
2026-08-20 13:45:00,SRV-008,45.64,41.87,0,0.061,0,0
2026-08-20 13:45:00,SRV-009,47.41,50.48,0,0.321,0,0
2026-08-20 13:45:00,SRV-010,46.58,63.56,1,0.524,0,0
2026-08-20 13:50:00,SRV-001,51.7,58.74,0,0.244,0,0
2026-08-20 13:50:00,SRV-002,53.78,53.49,0,0.461,0,0
2026-08-20 13:50:00,SRV-003,57.0,51.44,0,0.214,0,0
2026-08-20 13:50:00,SRV-004,48.64,42.63,0,0.212,0,0
2026-08-20 13:50:00,SRV-005,48.99,49.55,0,0.249,0,0
2026-08-20 13:50:00,SRV-006,57.39,51.3,0,0.17,0,0
2026-08-20 13:50:00,SRV-007,51.53,65.12,0,0.218,0,0
2026-08-20 13:50:00,SRV-008,48.2,44.69,0,0.283,0,0
2026-08-20 13:50:00,SRV-009,50.78,52.29,0,0.282,0,0
2026-08-20 13:50:00,SRV-010,46.66,62.46,0,0.423,0,0
2026-08-20 13:55:00,SRV-001,52.72,68.42,0,0.245,0,0
2026-08-20 13:55:00,SRV-002,56.9,58.09,0,0.306,0,0
2026-08-20 13:55:00,SRV-003,52.45,53.11,0,0.26,0,0
2026-08-20 13:55:00,SRV-004,47.3,44.91,0,0.206,0,0
2026-08-20 13:55:00,SRV-005,47.25,38.52,0,0.227,0,0
2026-08-20 13:55:00,SRV-006,54.54,45.86,0,0.217,0,0
2026-08-20 13:55:00,SRV-007,50.68,56.42,0,0.286,0,0
2026-08-20 13:55:00,SRV-008,47.89,39.66,0,0.165,0,0
2026-08-20 13:55:00,SRV-009,48.01,45.76,0,0.218,0,0
2026-08-20 13:55:00,SRV-010,41.44,66.43,0,0.361,0,0
2026-08-20 14:00:00,SRV-001,53.97,58.87,0,0.182,0,0
2026-08-20 14:00:00,SRV-002,55.98,57.27,0,0.254,0,0
2026-08-20 14:00:00,SRV-003,54.6,55.17,0,0.29,0,0
2026-08-20 14:00:00,SRV-004,46.32,41.7,0,0.126,0,0
2026-08-20 14:00:00,SRV-005,48.96,48.78,0,0.243,0,0
2026-08-20 14:00:00,SRV-006,54.79,53.3,0,0.113,0,0
2026-08-20 14:00:00,SRV-007,51.66,62.54,0,0.303,0,0
2026-08-20 14:00:00,SRV-008,47.67,41.95,0,0.096,0,0
2026-08-20 14:00:00,SRV-009,48.38,57.95,0,0.217,0,0
2026-08-20 14:00:00,SRV-010,50.48,59.85,1,0.313,0,0
2026-08-20 14:05:00,SRV-001,52.36,54.77,0,0.078,0,0
2026-08-20 14:05:00,SRV-002,52.9,55.63,0,0.306,0,0
2026-08-20 14:05:00,SRV-003,59.86,54.39,0,0.335,0,0
2026-08-20 14:05:00,SRV-004,43.19,39.83,0,0.258,0,0
2026-08-20 14:05:00,SRV-005,46.45,44.96,0,0.187,0,0
2026-08-20 14:05:00,SRV-006,51.93,45.97,0,0.159,0,0
2026-08-20 14:05:00,SRV-007,47.67,50.25,0,0.31,0,0
2026-08-20 14:05:00,SRV-008,42.62,46.85,0,0.033,0,0
2026-08-20 14:05:00,SRV-009,51.95,50.65,0,0.37,0,0
2026-08-20 14:05:00,SRV-010,47.78,62.54,0,0.248,0,0
2026-08-20 14:10:00,SRV-001,55.89,59.4,0,0.108,0,0
2026-08-20 14:10:00,SRV-002,52.92,47.76,0,0.292,0,0
2026-08-20 14:10:00,SRV-003,56.5,51.06,0,0.277,0,0
2026-08-20 14:10:00,SRV-004,44.8,40.05,0,0.15,0,0
2026-08-20 14:10:00,SRV-005,50.62,46.35,0,0.205,0,0
2026-08-20 14:10:00,SRV-006,56.47,55.59,0,0.21,0,0
2026-08-20 14:10:00,SRV-007,47.96,53.33,0,0.229,0,0
2026-08-20 14:10:00,SRV-008,44.35,41.53,0,0.185,0,0
2026-08-20 14:10:00,SRV-009,52.06,47.93,0,0.357,0,0
2026-08-20 14:10:00,SRV-010,42.73,61.82,0,0.359,0,0
2026-08-20 14:15:00,SRV-001,56.64,60.72,0,0.174,0,0
2026-08-20 14:15:00,SRV-002,54.18,49.7,0,0.299,0,0
2026-08-20 14:15:00,SRV-003,59.82,50.65,0,0.31,0,0
2026-08-20 14:15:00,SRV-004,45.87,44.81,0,0.401,0,0
2026-08-20 14:15:00,SRV-005,50.97,48.54,0,0.329,0,0
2026-08-20 14:15:00,SRV-006,52.69,40.47,0,0.211,0,0
2026-08-20 14:15:00,SRV-007,52.78,53.53,0,0.251,0,0
2026-08-20 14:15:00,SRV-008,48.15,38.41,0,0.071,0,0
2026-08-20 14:15:00,SRV-009,47.83,49.77,0,0.22,0,0
2026-08-20 14:15:00,SRV-010,45.94,60.22,0,0.305,0,0
2026-08-20 14:20:00,SRV-001,52.71,54.4,0,0.074,0,0
2026-08-20 14:20:00,SRV-002,59.37,52.48,0,0.34,0,0
2026-08-20 14:20:00,SRV-003,55.82,53.78,0,0.263,0,0
2026-08-20 14:20:00,SRV-004,47.23,46.17,0,0.221,0,0
2026-08-20 14:20:00,SRV-005,47.85,45.18,0,0.361,0,0
2026-08-20 14:20:00,SRV-006,58.52,47.34,0,0.171,0,0
2026-08-20 14:20:00,SRV-007,52.99,65.35,0,0.247,0,0
2026-08-20 14:20:00,SRV-008,45.28,43.33,0,0.006,0,0
2026-08-20 14:20:00,SRV-009,49.55,46.13,0,0.231,0,0
2026-08-20 14:20:00,SRV-010,46.52,59.12,0,0.186,0,0
2026-08-20 14:25:00,SRV-001,57.47,61.28,0,0.193,0,0
2026-08-20 14:25:00,SRV-002,54.81,46.81,0,0.368,0,0
2026-08-20 14:25:00,SRV-003,57.16,50.77,0,0.286,0,0
2026-08-20 14:25:00,SRV-004,46.02,47.16,0,0.231,0,0
2026-08-20 14:25:00,SRV-005,46.87,46.16,0,0.268,0,0
2026-08-20 14:25:00,SRV-006,52.6,43.96,1,0.185,0,0
2026-08-20 14:25:00,SRV-007,51.76,53.61,0,0.284,0,0
2026-08-20 14:25:00,SRV-008,46.14,46.48,0,0.24,0,0
2026-08-20 14:25:00,SRV-009,47.54,49.58,0,0.321,0,0
2026-08-20 14:25:00,SRV-010,48.27,61.05,0,0.323,0,0
2026-08-20 14:30:00,SRV-001,57.09,64.58,0,0.232,0,0
2026-08-20 14:30:00,SRV-002,55.49,47.25,0,0.431,0,0
2026-08-20 14:30:00,SRV-003,57.75,51.66,0,0.235,0,0
2026-08-20 14:30:00,SRV-004,48.99,41.57,0,0.195,0,0
2026-08-20 14:30:00,SRV-005,45.0,46.88,0,0.204,0,0
2026-08-20 14:30:00,SRV-006,54.96,46.98,0,0.208,0,0
2026-08-20 14:30:00,SRV-007,51.41,59.57,0,0.3,0,0
2026-08-20 14:30:00,SRV-008,45.83,48.55,0,0.124,0,0
2026-08-20 14:30:00,SRV-009,48.26,51.17,0,0.245,0,0
2026-08-20 14:30:00,SRV-010,46.86,58.67,0,0.333,0,0
2026-08-20 14:35:00,SRV-001,54.61,60.2,0,0.212,0,0
2026-08-20 14:35:00,SRV-002,59.78,52.24,0,0.35,0,0
2026-08-20 14:35:00,SRV-003,60.64,53.23,0,0.268,0,0
2026-08-20 14:35:00,SRV-004,45.7,43.51,0,0.26,0,0
2026-08-20 14:35:00,SRV-005,53.28,50.8,0,0.283,0,0
2026-08-20 14:35:00,SRV-006,51.24,47.66,0,0.18,0,0
2026-08-20 14:35:00,SRV-007,48.48,67.43,0,0.248,0,0
2026-08-20 14:35:00,SRV-008,47.16,41.94,0,0.251,0,0
2026-08-20 14:35:00,SRV-009,49.08,57.99,0,0.208,0,0
2026-08-20 14:35:00,SRV-010,44.79,58.59,0,0.436,0,0
2026-08-20 14:40:00,SRV-001,55.42,56.37,0,0.209,0,0
2026-08-20 14:40:00,SRV-002,54.44,44.0,0,0.341,0,0
2026-08-20 14:40:00,SRV-003,59.52,56.19,0,0.216,0,0
2026-08-20 14:40:00,SRV-004,50.33,44.39,0,0.277,0,0
2026-08-20 14:40:00,SRV-005,49.17,46.26,0,0.337,0,0
2026-08-20 14:40:00,SRV-006,52.05,52.45,0,0.153,0,0
2026-08-20 14:40:00,SRV-007,52.99,59.18,0,0.268,0,0
2026-08-20 14:40:00,SRV-008,47.52,43.71,0,0.17,0,0
2026-08-20 14:40:00,SRV-009,51.44,44.52,0,0.205,0,0
2026-08-20 14:40:00,SRV-010,42.97,62.52,0,0.309,0,0
2026-08-20 14:45:00,SRV-001,51.59,57.47,0,0.022,0,0
2026-08-20 14:45:00,SRV-002,56.78,55.64,0,0.288,0,0
2026-08-20 14:45:00,SRV-003,56.42,52.03,0,0.301,0,0
2026-08-20 14:45:00,SRV-004,44.66,43.85,0,0.134,0,0
2026-08-20 14:45:00,SRV-005,47.65,40.19,0,0.213,0,0
2026-08-20 14:45:00,SRV-006,52.57,36.3,0,0.218,0,0
2026-08-20 14:45:00,SRV-007,49.53,60.05,0,0.18,0,0
2026-08-20 14:45:00,SRV-008,46.53,45.97,0,0.163,0,0
2026-08-20 14:45:00,SRV-009,50.38,55.22,0,0.244,0,0
2026-08-20 14:45:00,SRV-010,43.26,67.44,0,0.32,0,0
2026-08-20 14:50:00,SRV-001,55.08,52.85,0,0.274,0,0
2026-08-20 14:50:00,SRV-002,54.98,48.56,0,0.317,0,0
2026-08-20 14:50:00,SRV-003,56.44,50.02,0,0.343,0,0
2026-08-20 14:50:00,SRV-004,47.77,44.65,0,0.278,0,0
2026-08-20 14:50:00,SRV-005,47.2,47.81,0,0.234,0,0
2026-08-20 14:50:00,SRV-006,58.16,42.77,0,0.172,0,0
2026-08-20 14:50:00,SRV-007,51.94,54.51,0,0.289,0,0
2026-08-20 14:50:00,SRV-008,44.68,47.67,0,0.082,0,0
2026-08-20 14:50:00,SRV-009,49.88,54.68,0,0.276,0,0
2026-08-20 14:50:00,SRV-010,43.53,61.49,0,0.374,0,0
2026-08-20 14:55:00,SRV-001,55.81,59.09,0,0.045,0,0
2026-08-20 14:55:00,SRV-002,54.94,53.03,0,0.302,0,0
2026-08-20 14:55:00,SRV-003,57.85,57.11,0,0.264,0,0
2026-08-20 14:55:00,SRV-004,46.46,45.06,0,0.278,0,0
2026-08-20 14:55:00,SRV-005,45.92,49.03,0,0.241,0,0
2026-08-20 14:55:00,SRV-006,56.3,53.54,0,0.228,0,0
2026-08-20 14:55:00,SRV-007,48.88,60.55,0,0.157,0,0
2026-08-20 14:55:00,SRV-008,46.64,45.25,0,0.12,0,0
2026-08-20 14:55:00,SRV-009,49.63,57.78,0,0.215,0,0
2026-08-20 14:55:00,SRV-010,48.0,67.42,0,0.371,0,0
2026-08-20 15:00:00,SRV-001,55.84,60.27,0,0.157,0,0
2026-08-20 15:00:00,SRV-002,50.79,50.81,0,0.244,0,0
2026-08-20 15:00:00,SRV-003,62.08,55.47,0,0.24,0,0
2026-08-20 15:00:00,SRV-004,45.82,40.07,0,0.152,0,0
2026-08-20 15:00:00,SRV-005,49.73,55.73,0,0.266,0,0
2026-08-20 15:00:00,SRV-006,56.17,45.2,0,0.226,0,0
2026-08-20 15:00:00,SRV-007,51.32,59.48,0,0.211,0,0
2026-08-20 15:00:00,SRV-008,41.95,35.39,0,0.192,0,0
2026-08-20 15:00:00,SRV-009,47.73,50.08,0,0.215,0,0
2026-08-20 15:00:00,SRV-010,43.55,59.69,0,0.356,0,0
2026-08-20 15:05:00,SRV-001,56.29,55.33,1,0.218,0,0
2026-08-20 15:05:00,SRV-002,50.34,55.77,0,0.506,0,0
2026-08-20 15:05:00,SRV-003,57.32,54.47,0,0.414,0,0
2026-08-20 15:05:00,SRV-004,46.21,40.5,0,0.285,0,0
2026-08-20 15:05:00,SRV-005,48.82,46.74,0,0.234,0,0
2026-08-20 15:05:00,SRV-006,58.06,44.36,0,0.232,0,0
2026-08-20 15:05:00,SRV-007,50.79,52.26,0,0.215,0,0
2026-08-20 15:05:00,SRV-008,45.96,37.31,0,0.235,0,0
2026-08-20 15:05:00,SRV-009,48.53,50.33,0,0.258,0,0
2026-08-20 15:05:00,SRV-010,46.25,55.59,0,0.312,0,0
2026-08-20 15:10:00,SRV-001,56.0,66.94,0,0.197,0,0
2026-08-20 15:10:00,SRV-002,52.0,39.74,0,0.352,0,0
2026-08-20 15:10:00,SRV-003,55.47,53.66,0,0.304,0,0
2026-08-20 15:10:00,SRV-004,45.04,43.62,0,0.169,0,0
2026-08-20 15:10:00,SRV-005,46.79,49.67,0,0.253,0,0
2026-08-20 15:10:00,SRV-006,54.48,37.74,0,0.177,0,0
2026-08-20 15:10:00,SRV-007,51.0,52.52,0,0.244,0,0
2026-08-20 15:10:00,SRV-008,45.43,45.17,0,0.199,0,0
2026-08-20 15:10:00,SRV-009,47.99,45.91,0,0.226,0,0
2026-08-20 15:10:00,SRV-010,47.06,59.75,0,0.278,0,0
2026-08-20 15:15:00,SRV-001,54.91,62.24,0,0.068,0,0
2026-08-20 15:15:00,SRV-002,55.75,55.8,0,0.353,0,0
2026-08-20 15:15:00,SRV-003,55.57,57.98,0,0.319,0,0
2026-08-20 15:15:00,SRV-004,46.74,39.39,0,0.221,0,0
2026-08-20 15:15:00,SRV-005,48.76,46.38,0,0.256,0,0
2026-08-20 15:15:00,SRV-006,49.5,42.73,0,0.151,0,0
2026-08-20 15:15:00,SRV-007,52.32,54.26,0,0.172,0,0
2026-08-20 15:15:00,SRV-008,43.51,45.46,0,0.169,0,0
2026-08-20 15:15:00,SRV-009,52.49,52.63,0,0.204,0,0
2026-08-20 15:15:00,SRV-010,43.03,63.01,0,0.226,0,0
2026-08-20 15:20:00,SRV-001,56.09,51.66,0,0.082,0,0
2026-08-20 15:20:00,SRV-002,55.62,55.7,0,0.417,0,0
2026-08-20 15:20:00,SRV-003,56.79,54.39,0,0.274,0,0
2026-08-20 15:20:00,SRV-004,45.11,40.5,0,0.218,0,0
2026-08-20 15:20:00,SRV-005,49.24,46.82,0,0.155,0,0
2026-08-20 15:20:00,SRV-006,54.73,52.15,0,0.197,0,0
2026-08-20 15:20:00,SRV-007,48.6,51.43,0,0.272,0,0
2026-08-20 15:20:00,SRV-008,45.07,43.49,0,0.026,0,0
2026-08-20 15:20:00,SRV-009,48.01,54.96,0,0.305,0,0
2026-08-20 15:20:00,SRV-010,44.36,65.88,0,0.484,0,0
2026-08-20 15:25:00,SRV-001,57.64,51.75,0,0.191,0,0
2026-08-20 15:25:00,SRV-002,56.96,51.16,0,0.163,0,0
2026-08-20 15:25:00,SRV-003,57.84,53.91,0,0.217,0,0
2026-08-20 15:25:00,SRV-004,46.66,42.81,0,0.166,0,0
2026-08-20 15:25:00,SRV-005,48.55,51.16,0,0.203,0,0
2026-08-20 15:25:00,SRV-006,55.94,60.76,0,0.195,0,0
2026-08-20 15:25:00,SRV-007,46.54,57.2,0,0.212,0,0
2026-08-20 15:25:00,SRV-008,43.15,45.13,0,0.231,0,0
2026-08-20 15:25:00,SRV-009,50.34,54.02,0,0.258,0,0
2026-08-20 15:25:00,SRV-010,43.29,55.33,0,0.33,0,0
2026-08-20 15:30:00,SRV-001,55.27,54.97,0,0.209,0,0
2026-08-20 15:30:00,SRV-002,53.35,52.3,0,0.486,0,0
2026-08-20 15:30:00,SRV-003,55.31,53.37,0,0.249,0,0
2026-08-20 15:30:00,SRV-004,46.95,40.88,0,0.179,0,0
2026-08-20 15:30:00,SRV-005,51.78,54.18,0,0.174,0,0
2026-08-20 15:30:00,SRV-006,53.64,50.01,0,0.186,0,0
2026-08-20 15:30:00,SRV-007,48.08,56.88,0,0.36,0,0
2026-08-20 15:30:00,SRV-008,45.33,39.19,0,0.276,0,0
2026-08-20 15:30:00,SRV-009,52.23,54.88,0,0.348,0,0
2026-08-20 15:30:00,SRV-010,45.28,55.87,1,0.316,0,0
2026-08-20 15:35:00,SRV-001,56.16,65.44,0,0.082,0,0
2026-08-20 15:35:00,SRV-002,54.82,52.66,0,0.278,0,0
2026-08-20 15:35:00,SRV-003,59.14,54.62,0,0.261,0,0
2026-08-20 15:35:00,SRV-004,46.55,43.4,0,0.407,0,0
2026-08-20 15:35:00,SRV-005,47.2,48.25,0,0.258,0,0
2026-08-20 15:35:00,SRV-006,57.92,51.69,0,0.181,0,0
2026-08-20 15:35:00,SRV-007,50.5,55.62,0,0.255,0,0
2026-08-20 15:35:00,SRV-008,42.47,48.66,0,0.236,0,0
2026-08-20 15:35:00,SRV-009,51.08,51.65,0,0.33,0,0
2026-08-20 15:35:00,SRV-010,46.9,61.74,0,0.312,0,0
2026-08-20 15:40:00,SRV-001,55.07,62.65,0,0.2,0,0
2026-08-20 15:40:00,SRV-002,54.83,45.56,0,0.277,0,0
2026-08-20 15:40:00,SRV-003,55.83,52.25,0,0.257,0,0
2026-08-20 15:40:00,SRV-004,45.49,40.26,0,0.134,0,0
2026-08-20 15:40:00,SRV-005,44.74,51.26,0,0.208,0,0
2026-08-20 15:40:00,SRV-006,52.75,49.53,0,0.201,0,0
2026-08-20 15:40:00,SRV-007,51.41,53.57,0,0.282,0,0
2026-08-20 15:40:00,SRV-008,45.36,35.64,0,0.096,0,0
2026-08-20 15:40:00,SRV-009,50.19,45.95,0,0.328,0,0
2026-08-20 15:40:00,SRV-010,44.24,68.67,0,0.163,0,0
2026-08-20 15:45:00,SRV-001,54.08,65.64,1,0.049,0,0
2026-08-20 15:45:00,SRV-002,53.09,50.08,0,0.3,0,0
2026-08-20 15:45:00,SRV-003,59.87,55.99,0,0.214,0,0
2026-08-20 15:45:00,SRV-004,48.53,35.26,0,0.318,0,0
2026-08-20 15:45:00,SRV-005,48.78,35.72,0,0.203,0,0
2026-08-20 15:45:00,SRV-006,49.72,42.8,0,0.194,0,0
2026-08-20 15:45:00,SRV-007,51.26,60.25,0,0.267,0,0
2026-08-20 15:45:00,SRV-008,44.52,45.98,0,0.081,0,0
2026-08-20 15:45:00,SRV-009,48.63,44.06,1,0.438,0,0
2026-08-20 15:45:00,SRV-010,45.02,64.02,0,0.369,0,0
2026-08-20 15:50:00,SRV-001,56.6,59.04,0,0.218,0,0
2026-08-20 15:50:00,SRV-002,52.51,54.05,0,0.402,0,0
2026-08-20 15:50:00,SRV-003,57.72,56.38,0,0.257,0,0
2026-08-20 15:50:00,SRV-004,43.54,43.22,0,0.246,0,0
2026-08-20 15:50:00,SRV-005,47.32,41.6,0,0.208,0,0
2026-08-20 15:50:00,SRV-006,55.55,54.32,0,0.201,0,0
2026-08-20 15:50:00,SRV-007,51.15,62.39,0,0.283,0,0
2026-08-20 15:50:00,SRV-008,44.05,43.36,0,0.203,0,0
2026-08-20 15:50:00,SRV-009,50.53,46.44,0,0.29,0,0
2026-08-20 15:50:00,SRV-010,43.94,62.1,0,0.417,0,0
2026-08-20 15:55:00,SRV-001,54.28,58.14,0,0.099,0,0
2026-08-20 15:55:00,SRV-002,49.39,41.35,0,0.479,0,0
2026-08-20 15:55:00,SRV-003,56.5,56.32,0,0.211,0,0
2026-08-20 15:55:00,SRV-004,47.07,42.13,0,0.366,0,0
2026-08-20 15:55:00,SRV-005,47.87,43.6,0,0.221,0,0
2026-08-20 15:55:00,SRV-006,55.03,46.22,0,0.165,0,0
2026-08-20 15:55:00,SRV-007,49.21,62.23,0,0.353,0,0
2026-08-20 15:55:00,SRV-008,45.92,42.81,0,0.145,0,0
